,Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Production Qty,Domestic Sale,Export Sale,Category Name,YrMth
10577,NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,0,8,0,Utility vehicles PV,01-01-2015
10578,NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,1066,1656,631,Passenger car PV,01-01-2015
10579,MSWROBMIPT,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,13060,12861,81,Passenger car PV,01-01-2015
10580,MSWROBMILP,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,LPG,0,0,0,Passenger car PV,01-01-2015
10581,MSVAF2U4PT,VA,Vitara,MARUTI SUZUKI INDIA LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-01-2015
10582,MSSXCCMSPT,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,0,0,0,Passenger car PV,01-01-2015
10583,MSSXCCMSDI,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-01-2015
10584,MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,12332,9160,2868,Passenger car PV,01-01-2015
10585,MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,10581,10509,0,Passenger car PV,01-01-2015
10586,MSRZBBCTPT,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,1609,1242,227,Passenger car PV,01-01-2015
10587,MSRZBBCTDI,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,2276,1991,0,Passenger car PV,01-01-2015
10588,MSOIF1V1PT,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,6157,6011,56,Vans PV,01-01-2015
10589,MSM8OAMIPT,M8,M800,MARUTI SUZUKI INDIA LTD,A,Mini:,PETROL,0,0,0,Passenger car PV,01-01-2015
10590,MSKIOEEEPT,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,PETROL,0,0,0,Passenger car PV,01-01-2015
10591,MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,679,396,20,Utility vehicles PV,01-01-2015
10592,MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,3063,1752,783,Utility vehicles PV,01-01-2015
10593,MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,4409,4284,0,Utility vehicles PV,01-01-2015
10594,TKCYOEPMHY,CY,CAMRY,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,HYBRID,26,76,0,Passenger car PV,01-01-2015
10595,TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,635,647,0,Passenger car PV,01-01-2015
10596,TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,235,307,0,Passenger car PV,01-01-2015
10597,TMZTOBCTDI,ZT,Zest,TATA MOTORS LTD,B,Compact:,DIESEL,1870,1143,19,Passenger car PV,01-01-2015
10598,TMIOOCMSPT,IO,Indigo,TATA MOTORS LTD,C,Mid-Size,PETROL,0,0,0,Passenger car PV,01-01-2015
10599,TMIOOCMSDI,IO,Indigo,TATA MOTORS LTD,C,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-01-2015
10600,TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,8,6,25,Passenger car PV,01-01-2015
10601,TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,4103,4313,30,Passenger car PV,01-01-2015
10602,TMIDOBCTCN,ID,Indica,TATA MOTORS LTD,B,Compact:,CNG,27,55,0,Passenger car PV,01-01-2015
10603,TMBLOBCTPT,BL,Bolt,TATA MOTORS LTD,B,Compact:,PETROL,2427,1255,0,Passenger car PV,01-01-2015
10604,TMBLOBCTDI,BL,Bolt,TATA MOTORS LTD,B,Compact:,DIESEL,3293,1202,0,Passenger car PV,01-01-2015
10605,TMAMF1V2DI,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,DIESEL,918,1035,33,Vans PV,01-01-2015
10606,TMAMF1V2CN,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,CNG,0,0,0,Vans PV,01-01-2015
10607,TMAAF2U3DI,AA,Aria,TATA MOTORS LTD,SUV,UV3,DIESEL,60,55,0,Utility vehicles PV,01-01-2015
10608,TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,0,0,0,Passenger car PV,01-01-2015
10609,TKPRF2U5DI,PR,Prado,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,0,0,0,Utility vehicles PV,01-01-2015
10610,TKLRF2U5DI,LR,Land Cruiser,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,0,0,0,Utility vehicles PV,01-01-2015
10611,TKLHBBCTPT,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,PETROL,1991,815,1178,Passenger car PV,01-01-2015
10612,TKLHBBCTDI,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,DIESEL,1417,1357,0,Passenger car PV,01-01-2015
10613,TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-01-2015
10614,TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,5323,5314,6,Utility vehicles PV,01-01-2015
10615,TKFRF2U4DI,FR,Fortuner,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV4:,DIESEL,1512,1536,4,Utility vehicles PV,01-01-2015
10616,TKESOCSCPT,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,PETROL,747,309,526,Passenger car PV,01-01-2015
10617,TKESOCSCDI,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,DIESEL,2243,2268,0,Passenger car PV,01-01-2015
10618,TKCYOEPMPT,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,PETROL,12,21,0,Passenger car PV,01-01-2015
10619,TMICOCCTDI,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,DIESEL,0,0,7,Passenger car PV,01-01-2015
10620,TMICOCCTPT,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,PETROL,0,0,10,Passenger car PV,01-01-2015
10621,VIVOCCMSPT,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,PETROL,4704,387,5952,Passenger car PV,01-01-2015
10622,VIVOCCMSDI,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,DIESEL,894,632,352,Passenger car PV,01-01-2015
10623,VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,0,2,0,Passenger car PV,01-01-2015
10624,VIPOBBCTPT,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,PETROL,1905,1480,1003,Passenger car PV,01-01-2015
10625,VIPOBBCTDI,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,DIESEL,1441,1230,0,Passenger car PV,01-01-2015
10626,VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,17,0,0,Passenger car PV,01-01-2015
10627,VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,334,3,0,Passenger car PV,01-01-2015
10628,VIBEBBSCPT,BE,Beetle,VOLKSWAGEN INDIA PVT LTD,B+,Super Compact,PETROL,0,0,0,Passenger car PV,01-01-2015
10629,TMZTOBCTPT,ZT,Zest,TATA MOTORS LTD,B,Compact:,PETROL,2507,1614,26,Passenger car PV,01-01-2015
10630,FAANF1U1PT,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,PETROL,3,11,0,Utility vehicles PV,01-01-2015
10631,FAANF1U1DI,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,DIESEL,427,216,0,Utility vehicles PV,01-01-2015
10632,SKYIF2U4DI,YI,Yeti,SKODAAUTO INDIA PVT LTD,SUV,UV4:,DIESEL,15,12,0,Utility vehicles PV,01-01-2015
10633,MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,3657,2318,1049,Utility vehicles PV,01-02-2015
10634,MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,3119,3133,0,Utility vehicles PV,01-02-2015
10635,HYENOBMIPT,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,8054,6882,406,Passenger car PV,01-02-2015
10636,HYENOBMILP,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,LPG,370,318,0,Passenger car PV,01-02-2015
10637,GMEYF1U2PT,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,77,40,0,Utility vehicles PV,01-02-2015
10638,GMEYF1U2DI,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,504,485,0,Utility vehicles PV,01-02-2015
10639,FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,0,4,0,Utility vehicles PV,01-02-2015
10640,HYN2BBCTPT,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,6211,5250,975,Passenger car PV,01-02-2015
10641,HYN2BBCTDI,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,5655,5014,0,Passenger car PV,01-02-2015
10642,HYETODEEPT,ET,Elantra,HYUNDAI MOTOR INDIA LTD,D,Executive,PETROL,64,71,0,Passenger car PV,01-02-2015
10643,HYETODEEDI,ET,Elantra,HYUNDAI MOTOR INDIA LTD,D,Executive,DIESEL,140,109,0,Passenger car PV,01-02-2015
10644,VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,109,268,0,Passenger car PV,01-02-2015
10645,HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,780,0,496,Passenger car PV,01-02-2015
10646,TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-02-2015
10647,TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,5309,5224,8,Utility vehicles PV,01-02-2015
10648,TMIOOCMSPT,IO,Indigo,TATA MOTORS LTD,C,Mid-Size,PETROL,0,0,0,Passenger car PV,01-02-2015
10649,TMIOOCMSDI,IO,Indigo,TATA MOTORS LTD,C,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-02-2015
10650,TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,0,0,45,Passenger car PV,01-02-2015
10651,TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,2984,3071,5,Passenger car PV,01-02-2015
10652,TMIDOBCTCN,ID,Indica,TATA MOTORS LTD,B,Compact:,CNG,38,57,0,Passenger car PV,01-02-2015
10653,HYI2BBCTPT,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,774,0,625,Passenger car PV,01-02-2015
10654,HYI2BBCTDI,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-02-2015
10655,HYI1OBCTPT,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,PETROL,5644,3929,1441,Passenger car PV,01-02-2015
10656,HYI1OBCTLP,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,LPG,180,153,0,Passenger car PV,01-02-2015
10657,MMHTF1U2DI,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-02-2015
10658,MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,524,412,0,Utility vehicles PV,01-02-2015
10659,FAGPBBCTPT,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,80,59,0,Passenger car PV,01-02-2015
10660,FAGPBBCTDI,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,195,182,0,Passenger car PV,01-02-2015
10661,HYGIBBCTPT,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,11818,6908,3732,Passenger car PV,01-02-2015
10662,HYGIBBCTLP,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,LPG,82,81,0,Passenger car PV,01-02-2015
10663,HYGIBBCTDI,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,1045,1698,0,Passenger car PV,01-02-2015
10664,MMGOF1V2DI,GO,Gio,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,12,13,0,Vans PV,01-02-2015
10665,TKFRF2U4DI,FR,Fortuner,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV4:,DIESEL,1447,1447,3,Utility vehicles PV,01-02-2015
10666,FIFFOCMSPT,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,PETROL,0,0,0,Passenger car PV,01-02-2015
10667,MSEOOBCTPT,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-02-2015
10668,SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,72,66,0,Passenger car PV,01-01-2015
10669,SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,102,81,0,Passenger car PV,01-01-2015
10670,SKRDCCMSPT,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,PETROL,162,148,0,Passenger car PV,01-01-2015
10671,SKRDCCMSDI,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,DIESEL,914,826,0,Passenger car PV,01-01-2015
10672,SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,58,54,0,Passenger car PV,01-01-2015
10673,SKOAP3EEDI,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,DIESEL,152,116,0,Passenger car PV,01-01-2015
10674,SKLUODEEPT,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,PETROL,0,0,0,Passenger car PV,01-01-2015
10675,SKLUODEEDI,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,DIESEL,0,0,0,Passenger car PV,01-01-2015
10676,SKFABBCTPT,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-01-2015
10677,SKFABBCTDI,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-01-2015
10678,RISACCMSPT,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,PETROL,0,4,0,Passenger car PV,01-01-2015
10679,RISACCMSDI,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,DIESEL,0,70,0,Passenger car PV,01-01-2015
10680,RIRFODEEPT,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,PETROL,0,0,0,Passenger car PV,01-01-2015
10681,RIRFODEEDI,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,DIESEL,11,41,0,Passenger car PV,01-01-2015
10682,RIPEBBCTPT,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-01-2015
10683,RIPEBBCTDI,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-01-2015
10684,RIKSF2U4DI,KS,Koleos,RENAULT INDIA PVT LTD,SUV,UV4:,DIESEL,0,3,0,Utility vehicles PV,01-01-2015
10685,TKESOCSCDI,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,DIESEL,2232,2286,0,Passenger car PV,01-02-2015
10686,TKESOCSCPT,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,PETROL,758,308,425,Passenger car PV,01-02-2015
10687,NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,0,8,0,Utility vehicles PV,01-02-2015
10688,SKFABBCTDI,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-02-2015
10689,SKFABBCTPT,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-02-2015
10690,FIFGOBCTDI,FG,Figo,FORD INDIA PVT LTD,B,Compact:,DIESEL,580,909,0,Passenger car PV,01-02-2015
10691,FIFGOBCTPT,FG,Figo,FORD INDIA PVT LTD,B,Compact:,PETROL,3188,431,1828,Passenger car PV,01-02-2015
10692,FMFOF2U3DI,FO,Force One,FORCE MOTORS LTD,SUV,UV3,DIESEL,2,7,0,Utility vehicles PV,01-02-2015
10693,FIFCOCMSDI,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,317,251,0,Passenger car PV,01-02-2015
10694,RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,0,24,0,Utility vehicles PV,01-01-2015
10695,RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,3951,3061,0,Utility vehicles PV,01-01-2015
10696,NMXTF2U4DI,XT,X-Trail,NISSAN MOTOR INDIA PVT LTD,SUV,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-01-2015
10697,FAANF1U1PT,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,PETROL,50,30,0,Utility vehicles PV,01-02-2015
10698,FIFCOCMSPT,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,PETROL,81,58,1,Passenger car PV,01-02-2015
10699,FIFEF2U1DI,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,DIESEL,5096,3020,1647,Utility vehicles PV,01-02-2015
10700,FAANF1U1DI,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,DIESEL,32,143,0,Utility vehicles PV,01-02-2015
10701,FIFEF2U1PT,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,PETROL,4694,1246,3141,Utility vehicles PV,01-02-2015
10702,TMBLOBCTPT,BL,Bolt,TATA MOTORS LTD,B,Compact:,PETROL,311,199,5,Passenger car PV,01-03-2016
10703,NMMRBBCTPT,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,PETROL,6511,674,6056,Passenger car PV,01-03-2016
10704,TMBLOBCTDI,BL,Bolt,TATA MOTORS LTD,B,Compact:,DIESEL,862,543,3,Passenger car PV,01-03-2016
10705,TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,163,131,0,Passenger car PV,01-05-2016
10706,RIPEBBCTDI,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,DIESEL,0,12,0,Passenger car PV,01-03-2016
10707,RIPEBBCTPT,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,PETROL,81,89,0,Passenger car PV,01-03-2016
10708,TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,100,106,36,Passenger car PV,01-03-2016
10709,TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,2270,1793,12,Passenger car PV,01-03-2016
10710,TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,579,521,0,Passenger car PV,01-05-2016
10711,SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,2,2,0,Passenger car PV,01-05-2016
10712,NMTAOEPMPT,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-05-2016
10713,VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,6,93,0,Passenger car PV,01-05-2016
10714,VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,29,15,0,Passenger car PV,01-05-2016
10715,SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,62,54,0,Passenger car PV,01-05-2016
10716,TKCYOEPMPT,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,PETROL,0,4,0,Passenger car PV,01-05-2016
10717,VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-05-2016
10718,TKCYOEPMHY,CY,CAMRY,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,HYBRID,170,173,0,Passenger car PV,01-05-2016
10719,TMIDOBCTCN,ID,Indica,TATA MOTORS LTD,B,Compact:,CNG,0,0,0,Passenger car PV,01-03-2016
10720,TMTCBBCTDI,TC,TIAGO,TATA MOTORS LTD,B+,Compact:,DIESEL,228,0,0,Passenger car PV,01-03-2016
10721,TMTCBBCTPT,TC,TIAGO,TATA MOTORS LTD,B+,Compact:,PETROL,1134,0,0,Passenger car PV,01-03-2016
10722,TMICOCCTCN,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,CNG,0,0,0,Passenger car PV,01-03-2016
10723,TMICOCCTDI,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,DIESEL,773,1195,45,Passenger car PV,01-03-2016
10724,TMICOCCTPT,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,PETROL,320,319,45,Passenger car PV,01-03-2016
10725,NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,116,204,0,Passenger car PV,01-03-2016
10726,NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,3208,2649,314,Passenger car PV,01-03-2016
10727,MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,10161,8467,905,Passenger car PV,01-03-2016
10728,MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,6923,6057,0,Passenger car PV,01-03-2016
10729,MSRZBBCTPT,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,1413,1403,1,Passenger car PV,01-03-2016
10730,MSRZBBCTDI,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,1868,1129,0,Passenger car PV,01-03-2016
10731,MSDEOCSCPT,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,PETROL,6718,5737,564,Passenger car PV,01-03-2016
10732,MSDEOCSCDI,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,DIESEL,13085,12059,0,Passenger car PV,01-03-2016
10733,MSCOOBCTDI,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,265,235,0,Passenger car PV,01-03-2016
10734,HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,633,1325,0,Passenger car PV,01-03-2016
10735,MMVBBBCTDI,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,DIESEL,13,10,0,Passenger car PV,01-03-2016
10736,MSBAOCCTPT,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,PETROL,11740,5385,5674,Passenger car PV,01-03-2016
10737,TMXNF2U3DI,XN,Xenon,TATA MOTORS LTD,SUV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-05-2016
10738,FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,554,501,0,Utility vehicles PV,01-05-2016
10739,GMCPF2U4DI,CP,Captiva,GENERAL MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-05-2016
10740,GMTBF2U4DI,TB,TRAILBLAZER,GENERAL MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,0,6,0,Utility vehicles PV,01-05-2016
10741,HFJSF2U4DI,JS,PAJERO SPORT,HINDUSTAN MOTOR FINANCE CORPORATION LTD,SUV,UV4:,DIESEL,60,72,0,Utility vehicles PV,01-05-2016
10742,HCCVF2U4PT,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,PETROL,0,69,0,Utility vehicles PV,01-05-2016
10743,HYCRF2U1DI,CR,CRETA,HYUNDAI MOTOR INDIA LTD,SUV,UV1,DIESEL,4559,4898,27,Utility vehicles PV,01-05-2016
10744,HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,1011,775,0,Passenger car PV,01-05-2016
10745,HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,689,727,0,Passenger car PV,01-05-2016
10746,MSCICCMSDI,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,2501,2550,0,Passenger car PV,01-05-2016
10747,MSCICCMSPT,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,2664,2638,693,Passenger car PV,01-05-2016
10748,NMSYCCMSDI,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,DIESEL,190,126,0,Passenger car PV,01-05-2016
10749,NMSYCCMSPT,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,PETROL,632,35,749,Passenger car PV,01-05-2016
10750,RISACCMSPT,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,PETROL,0,3,0,Passenger car PV,01-05-2016
10751,RISACCMSDI,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,DIESEL,36,31,0,Passenger car PV,01-05-2016
10752,SKRDCCMSPT,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,PETROL,222,304,0,Passenger car PV,01-05-2016
10753,SKRDCCMSDI,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,DIESEL,169,319,0,Passenger car PV,01-05-2016
10754,TMMACCMSPT,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,PETROL,0,0,10,Passenger car PV,01-05-2016
10755,TMMACCMSDI,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,DIESEL,0,0,3,Passenger car PV,01-05-2016
10756,VIVOCCMSPT,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,PETROL,5442,386,4974,Passenger car PV,01-05-2016
10757,VIVOCCMSDI,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,DIESEL,857,609,132,Passenger car PV,01-05-2016
10758,FALACCEEDI,LA,Linea,FIAT INDIA AUTOMOBILES PVT LTD,C+,Executive,DIESEL,132,49,0,Passenger car PV,01-05-2016
